image,caption,object,syntax
1019077836_6fc9b15408.jpg,A brown dog chases the water from a sprinkler on a lawn .,"dog, water, sprinkler, lawn","POS: [('A', 'DET'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('chases', 'VERB'), ('the', 'DET'), ('water', 'NOUN'), ('from', 'ADP'), ('a', 'DET'), ('sprinkler', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('lawn', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1019077836_6fc9b15408.jpg,a brown dog plays with the hose .,"dog, water, sprinkler, lawn","POS: [('a', 'DET'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('plays', 'VERB'), ('with', 'ADP'), ('the', 'DET'), ('hose', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1019077836_6fc9b15408.jpg,A brown dog running on a lawn near a garden hose,"dog, water, sprinkler, lawn","POS: [('A', 'DET'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('running', 'VERB'), ('on', 'ADP'), ('a', 'DET'), ('lawn', 'NOUN'), ('near', 'ADP'), ('a', 'DET'), ('garden', 'NOUN'), ('hose', 'NOUN')], Entities: []"
1019077836_6fc9b15408.jpg,A dog is playing with a hose .,"dog, water, sprinkler, lawn","POS: [('A', 'DET'), ('dog', 'NOUN'), ('is', 'AUX'), ('playing', 'VERB'), ('with', 'ADP'), ('a', 'DET'), ('hose', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1019077836_6fc9b15408.jpg,Large brown dog running away from the sprinkler in the grass .,"dog, water, sprinkler, lawn","POS: [('Large', 'ADJ'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('running', 'VERB'), ('away', 'ADV'), ('from', 'ADP'), ('the', 'DET'), ('sprinkler', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('grass', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1019604187_d087bf9a5f.jpg,A dog prepares to catch a thrown object in a field with nearby cars .,"dog, object, field, cars","POS: [('A', 'DET'), ('dog', 'NOUN'), ('prepares', 'VERB'), ('to', 'PART'), ('catch', 'VERB'), ('a', 'DET'), ('thrown', 'VERB'), ('object', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('field', 'NOUN'), ('with', 'ADP'), ('nearby', 'ADJ'), ('cars', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1019604187_d087bf9a5f.jpg,A white dog is about to catch a yellow ball in its mouth .,"dog, object, field, cars","POS: [('A', 'DET'), ('white', 'ADJ'), ('dog', 'NOUN'), ('is', 'AUX'), ('about', 'ADJ'), ('to', 'PART'), ('catch', 'VERB'), ('a', 'DET'), ('yellow', 'ADJ'), ('ball', 'NOUN'), ('in', 'ADP'), ('its', 'PRON'), ('mouth', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1019604187_d087bf9a5f.jpg,A white dog is about to catch a yellow dog toy .,"dog, object, field, cars","POS: [('A', 'DET'), ('white', 'ADJ'), ('dog', 'NOUN'), ('is', 'AUX'), ('about', 'ADJ'), ('to', 'PART'), ('catch', 'VERB'), ('a', 'DET'), ('yellow', 'ADJ'), ('dog', 'NOUN'), ('toy', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1019604187_d087bf9a5f.jpg,A white dog is ready to catch a yellow ball flying through the air .,"dog, object, field, cars","POS: [('A', 'DET'), ('white', 'ADJ'), ('dog', 'NOUN'), ('is', 'AUX'), ('ready', 'ADJ'), ('to', 'PART'), ('catch', 'VERB'), ('a', 'DET'), ('yellow', 'ADJ'), ('ball', 'NOUN'), ('flying', 'VERB'), ('through', 'ADP'), ('the', 'DET'), ('air', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1019604187_d087bf9a5f.jpg,A white dog running after a yellow ball,"dog, object, field, cars","POS: [('A', 'DET'), ('white', 'ADJ'), ('dog', 'NOUN'), ('running', 'VERB'), ('after', 'ADP'), ('a', 'DET'), ('yellow', 'ADJ'), ('ball', 'NOUN')], Entities: []"
1020651753_06077ec457.jpg,a black and white dog jumping in the air to get a toy .,"dog, air, toy","POS: [('a', 'DET'), ('black', 'ADJ'), ('and', 'CCONJ'), ('white', 'ADJ'), ('dog', 'NOUN'), ('jumping', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('air', 'NOUN'), ('to', 'PART'), ('get', 'VERB'), ('a', 'DET'), ('toy', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1020651753_06077ec457.jpg,A black and white dog jumps up towards a yellow toy .,"dog, air, toy","POS: [('A', 'DET'), ('black', 'ADJ'), ('and', 'CCONJ'), ('white', 'ADJ'), ('dog', 'NOUN'), ('jumps', 'VERB'), ('up', 'ADP'), ('towards', 'ADP'), ('a', 'DET'), ('yellow', 'ADJ'), ('toy', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1020651753_06077ec457.jpg,A dog leaps to catch a ball in a field .,"dog, air, toy","POS: [('A', 'DET'), ('dog', 'NOUN'), ('leaps', 'VERB'), ('to', 'PART'), ('catch', 'VERB'), ('a', 'DET'), ('ball', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('field', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1020651753_06077ec457.jpg,A white dog is trying to catch a ball in midair over a grassy field .,"dog, air, toy","POS: [('A', 'DET'), ('white', 'ADJ'), ('dog', 'NOUN'), ('is', 'AUX'), ('trying', 'VERB'), ('to', 'PART'), ('catch', 'VERB'), ('a', 'DET'), ('ball', 'NOUN'), ('in', 'ADP'), ('midair', 'NOUN'), ('over', 'ADP'), ('a', 'DET'), ('grassy', 'ADJ'), ('field', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1020651753_06077ec457.jpg,The white dog is playing in a green field with a yellow toy .,"dog, air, toy","POS: [('The', 'DET'), ('white', 'ADJ'), ('dog', 'NOUN'), ('is', 'AUX'), ('playing', 'VERB'), ('in', 'ADP'), ('a', 'DET'), ('green', 'ADJ'), ('field', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('yellow', 'ADJ'), ('toy', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1022454332_6af2c1449a.jpg,A child and a woman are at waters edge in a big city .,"child, woman, waters, edge, city","POS: [('A', 'DET'), ('child', 'NOUN'), ('and', 'CCONJ'), ('a', 'DET'), ('woman', 'NOUN'), ('are', 'AUX'), ('at', 'ADP'), ('waters', 'NOUN'), ('edge', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('big', 'ADJ'), ('city', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1022454332_6af2c1449a.jpg,a large lake with a lone duck swimming in it with several people around the edge of it .,"child, woman, waters, edge, city","POS: [('a', 'DET'), ('large', 'ADJ'), ('lake', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('lone', 'ADJ'), ('duck', 'NOUN'), ('swimming', 'NOUN'), ('in', 'ADP'), ('it', 'PRON'), ('with', 'ADP'), ('several', 'ADJ'), ('people', 'NOUN'), ('around', 'ADP'), ('the', 'DET'), ('edge', 'NOUN'), ('of', 'ADP'), ('it', 'PRON'), ('.', 'PUNCT')], Entities: []"
1022454332_6af2c1449a.jpg,A little boy at a lake watching a duck .,"child, woman, waters, edge, city","POS: [('A', 'DET'), ('little', 'ADJ'), ('boy', 'NOUN'), ('at', 'ADP'), ('a', 'DET'), ('lake', 'NOUN'), ('watching', 'VERB'), ('a', 'DET'), ('duck', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1022454332_6af2c1449a.jpg,A young boy waves his hand at the duck in the water surrounded by a green park .,"child, woman, waters, edge, city","POS: [('A', 'DET'), ('young', 'ADJ'), ('boy', 'NOUN'), ('waves', 'VERB'), ('his', 'PRON'), ('hand', 'NOUN'), ('at', 'ADP'), ('the', 'DET'), ('duck', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('water', 'NOUN'), ('surrounded', 'VERB'), ('by', 'ADP'), ('a', 'DET'), ('green', 'ADJ'), ('park', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1022454332_6af2c1449a.jpg,"Two people are at the edge of a lake , facing the water and the city skyline .","child, woman, waters, edge, city","POS: [('Two', 'NUM'), ('people', 'NOUN'), ('are', 'AUX'), ('at', 'ADP'), ('the', 'DET'), ('edge', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('lake', 'NOUN'), (',', 'PUNCT'), ('facing', 'VERB'), ('the', 'DET'), ('water', 'NOUN'), ('and', 'CCONJ'), ('the', 'DET'), ('city', 'NOUN'), ('skyline', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1022454428_b6b660a67b.jpg,"A couple and an infant , being held by the male , sitting next to a pond with a near by stroller .","couple, infant, male, pond, near, stroller","POS: [('A', 'DET'), ('couple', 'NOUN'), ('and', 'CCONJ'), ('an', 'DET'), ('infant', 'NOUN'), (',', 'PUNCT'), ('being', 'AUX'), ('held', 'VERB'), ('by', 'ADP'), ('the', 'DET'), ('male', 'NOUN'), (',', 'PUNCT'), ('sitting', 'VERB'), ('next', 'ADV'), ('to', 'ADP'), ('a', 'DET'), ('pond', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('near', 'NOUN'), ('by', 'ADP'), ('stroller', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1022454428_b6b660a67b.jpg,A couple sit on the grass with a baby and stroller .,"couple, infant, male, pond, near, stroller","POS: [('A', 'DET'), ('couple', 'NOUN'), ('sit', 'VERB'), ('on', 'ADP'), ('the', 'DET'), ('grass', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('baby', 'NOUN'), ('and', 'CCONJ'), ('stroller', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1022454428_b6b660a67b.jpg,A couple with their newborn baby sitting under a tree facing a lake .,"couple, infant, male, pond, near, stroller","POS: [('A', 'DET'), ('couple', 'NOUN'), ('with', 'ADP'), ('their', 'PRON'), ('newborn', 'ADJ'), ('baby', 'NOUN'), ('sitting', 'VERB'), ('under', 'ADP'), ('a', 'DET'), ('tree', 'NOUN'), ('facing', 'VERB'), ('a', 'DET'), ('lake', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1022454428_b6b660a67b.jpg,A man and woman care for an infant along the side of a body of water .,"couple, infant, male, pond, near, stroller","POS: [('A', 'DET'), ('man', 'NOUN'), ('and', 'CCONJ'), ('woman', 'NOUN'), ('care', 'VERB'), ('for', 'ADP'), ('an', 'DET'), ('infant', 'NOUN'), ('along', 'ADP'), ('the', 'DET'), ('side', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('body', 'NOUN'), ('of', 'ADP'), ('water', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1022454428_b6b660a67b.jpg,Couple with a baby sit outdoors next to their stroller .,"couple, infant, male, pond, near, stroller","POS: [('Couple', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('baby', 'NOUN'), ('sit', 'VERB'), ('outdoors', 'ADV'), ('next', 'ADV'), ('to', 'ADP'), ('their', 'PRON'), ('stroller', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1022975728_75515238d8.jpg,A black dog running in the surf .,"dog, surf","POS: [('A', 'DET'), ('black', 'ADJ'), ('dog', 'NOUN'), ('running', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('surf', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1022975728_75515238d8.jpg,A black lab with tags frolicks in the water .,"dog, surf","POS: [('A', 'DET'), ('black', 'ADJ'), ('lab', 'NOUN'), ('with', 'ADP'), ('tags', 'NOUN'), ('frolicks', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('water', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1022975728_75515238d8.jpg,A dog splashes in the water,"dog, surf","POS: [('A', 'DET'), ('dog', 'NOUN'), ('splashes', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('water', 'NOUN')], Entities: []"
1022975728_75515238d8.jpg,The black dog runs through the water .,"dog, surf","POS: [('The', 'DET'), ('black', 'ADJ'), ('dog', 'NOUN'), ('runs', 'VERB'), ('through', 'ADP'), ('the', 'DET'), ('water', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1022975728_75515238d8.jpg,This is a black dog splashing in the water .,"dog, surf","POS: [('This', 'PRON'), ('is', 'AUX'), ('a', 'DET'), ('black', 'ADJ'), ('dog', 'NOUN'), ('splashing', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('water', 'NOUN'), ('.', 'PUNCT')], Entities: []"
102351840_323e3de834.jpg,A man drilling a hole in the ice .,"man, hole, ice","POS: [('A', 'DET'), ('man', 'NOUN'), ('drilling', 'VERB'), ('a', 'DET'), ('hole', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('ice', 'NOUN'), ('.', 'PUNCT')], Entities: []"
102351840_323e3de834.jpg,A man is drilling through the frozen ice of a pond .,"man, hole, ice","POS: [('A', 'DET'), ('man', 'NOUN'), ('is', 'AUX'), ('drilling', 'VERB'), ('through', 'ADP'), ('the', 'DET'), ('frozen', 'ADJ'), ('ice', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('pond', 'NOUN'), ('.', 'PUNCT')], Entities: []"
102351840_323e3de834.jpg,A person in the snow drilling a hole in the ice .,"man, hole, ice","POS: [('A', 'DET'), ('person', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('snow', 'NOUN'), ('drilling', 'VERB'), ('a', 'DET'), ('hole', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('ice', 'NOUN'), ('.', 'PUNCT')], Entities: []"
102351840_323e3de834.jpg,A person standing on a frozen lake .,"man, hole, ice","POS: [('A', 'DET'), ('person', 'NOUN'), ('standing', 'VERB'), ('on', 'ADP'), ('a', 'DET'), ('frozen', 'ADJ'), ('lake', 'NOUN'), ('.', 'PUNCT')], Entities: []"
102351840_323e3de834.jpg,Two men are ice fishing .,"man, hole, ice","POS: [('Two', 'NUM'), ('men', 'NOUN'), ('are', 'AUX'), ('ice', 'NOUN'), ('fishing', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1024138940_f1fefbdce1.jpg,Two different breeds of brown and white dogs play on the beach .,"breeds, dogs, beach","POS: [('Two', 'NUM'), ('different', 'ADJ'), ('breeds', 'NOUN'), ('of', 'ADP'), ('brown', 'ADJ'), ('and', 'CCONJ'), ('white', 'ADJ'), ('dogs', 'NOUN'), ('play', 'VERB'), ('on', 'ADP'), ('the', 'DET'), ('beach', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1024138940_f1fefbdce1.jpg,Two dogs are making a turn on a soft sand beach .,"breeds, dogs, beach","POS: [('Two', 'NUM'), ('dogs', 'NOUN'), ('are', 'AUX'), ('making', 'VERB'), ('a', 'DET'), ('turn', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('soft', 'ADJ'), ('sand', 'NOUN'), ('beach', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1024138940_f1fefbdce1.jpg,Two dogs playing in the sand at the beach .,"breeds, dogs, beach","POS: [('Two', 'NUM'), ('dogs', 'NOUN'), ('playing', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('sand', 'NOUN'), ('at', 'ADP'), ('the', 'DET'), ('beach', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1024138940_f1fefbdce1.jpg,Two dogs playing together on a beach .,"breeds, dogs, beach","POS: [('Two', 'NUM'), ('dogs', 'NOUN'), ('playing', 'VERB'), ('together', 'ADV'), ('on', 'ADP'), ('a', 'DET'), ('beach', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1024138940_f1fefbdce1.jpg,Two large tan dogs play along a sandy beach .,"breeds, dogs, beach","POS: [('Two', 'NUM'), ('large', 'ADJ'), ('tan', 'ADJ'), ('dogs', 'NOUN'), ('play', 'VERB'), ('along', 'ADP'), ('a', 'DET'), ('sandy', 'ADJ'), ('beach', 'NOUN'), ('.', 'PUNCT')], Entities: []"
102455176_5f8ead62d5.jpg,A man uses ice picks and crampons to scale ice .,"man, ice, picks, crampons, ice","POS: [('A', 'DET'), ('man', 'NOUN'), ('uses', 'VERB'), ('ice', 'NOUN'), ('picks', 'NOUN'), ('and', 'CCONJ'), ('crampons', 'NOUN'), ('to', 'PART'), ('scale', 'VERB'), ('ice', 'NOUN'), ('.', 'PUNCT')], Entities: []"
102455176_5f8ead62d5.jpg,an ice climber in a blue jacket and black pants is scaling a frozen ice wall .,"man, ice, picks, crampons, ice","POS: [('an', 'DET'), ('ice', 'NOUN'), ('climber', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('blue', 'ADJ'), ('jacket', 'NOUN'), ('and', 'CCONJ'), ('black', 'ADJ'), ('pants', 'NOUN'), ('is', 'AUX'), ('scaling', 'VERB'), ('a', 'DET'), ('frozen', 'ADJ'), ('ice', 'NOUN'), ('wall', 'NOUN'), ('.', 'PUNCT')], Entities: []"
102455176_5f8ead62d5.jpg,An ice climber scaling a frozen waterfall .,"man, ice, picks, crampons, ice","POS: [('An', 'DET'), ('ice', 'NOUN'), ('climber', 'NOUN'), ('scaling', 'VERB'), ('a', 'DET'), ('frozen', 'ADJ'), ('waterfall', 'NOUN'), ('.', 'PUNCT')], Entities: []"
102455176_5f8ead62d5.jpg,A person in blue and red ice climbing with two picks .,"man, ice, picks, crampons, ice","POS: [('A', 'DET'), ('person', 'NOUN'), ('in', 'ADP'), ('blue', 'ADJ'), ('and', 'CCONJ'), ('red', 'ADJ'), ('ice', 'NOUN'), ('climbing', 'VERB'), ('with', 'ADP'), ('two', 'NUM'), ('picks', 'NOUN'), ('.', 'PUNCT')], Entities: []"
102455176_5f8ead62d5.jpg,Climber climbing an ice wall,"man, ice, picks, crampons, ice","POS: [('Climber', 'PROPN'), ('climbing', 'VERB'), ('an', 'DET'), ('ice', 'NOUN'), ('wall', 'NOUN')], Entities: []"
1026685415_0431cbf574.jpg,A black dog carries a green toy in his mouth as he walks through the grass .,"dog, toy, mouth, grass","POS: [('A', 'DET'), ('black', 'ADJ'), ('dog', 'NOUN'), ('carries', 'VERB'), ('a', 'DET'), ('green', 'ADJ'), ('toy', 'NOUN'), ('in', 'ADP'), ('his', 'PRON'), ('mouth', 'NOUN'), ('as', 'SCONJ'), ('he', 'PRON'), ('walks', 'VERB'), ('through', 'ADP'), ('the', 'DET'), ('grass', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1026685415_0431cbf574.jpg,A black dog carrying something through the grass .,"dog, toy, mouth, grass","POS: [('A', 'DET'), ('black', 'ADJ'), ('dog', 'NOUN'), ('carrying', 'VERB'), ('something', 'PRON'), ('through', 'ADP'), ('the', 'DET'), ('grass', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1026685415_0431cbf574.jpg,A black dog has a blue toy in its mouth .,"dog, toy, mouth, grass","POS: [('A', 'DET'), ('black', 'ADJ'), ('dog', 'NOUN'), ('has', 'VERB'), ('a', 'DET'), ('blue', 'ADJ'), ('toy', 'NOUN'), ('in', 'ADP'), ('its', 'PRON'), ('mouth', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1026685415_0431cbf574.jpg,A dog in grass with a blue item in his mouth .,"dog, toy, mouth, grass","POS: [('A', 'DET'), ('dog', 'NOUN'), ('in', 'ADP'), ('grass', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('blue', 'ADJ'), ('item', 'NOUN'), ('in', 'ADP'), ('his', 'PRON'), ('mouth', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1026685415_0431cbf574.jpg,A wet black dog is carrying a green toy through the grass .,"dog, toy, mouth, grass","POS: [('A', 'DET'), ('wet', 'ADJ'), ('black', 'ADJ'), ('dog', 'NOUN'), ('is', 'AUX'), ('carrying', 'VERB'), ('a', 'DET'), ('green', 'ADJ'), ('toy', 'NOUN'), ('through', 'ADP'), ('the', 'DET'), ('grass', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1028205764_7e8df9a2ea.jpg,A man and a baby are in a yellow kayak on water .,"man, baby, kayak, water","POS: [('A', 'DET'), ('man', 'NOUN'), ('and', 'CCONJ'), ('a', 'DET'), ('baby', 'NOUN'), ('are', 'AUX'), ('in', 'ADP'), ('a', 'DET'), ('yellow', 'ADJ'), ('kayak', 'NOUN'), ('on', 'ADP'), ('water', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1028205764_7e8df9a2ea.jpg,A man and a little boy in blue life jackets are rowing a yellow canoe .,"man, baby, kayak, water","POS: [('A', 'DET'), ('man', 'NOUN'), ('and', 'CCONJ'), ('a', 'DET'), ('little', 'ADJ'), ('boy', 'NOUN'), ('in', 'ADP'), ('blue', 'ADJ'), ('life', 'NOUN'), ('jackets', 'NOUN'), ('are', 'AUX'), ('rowing', 'VERB'), ('a', 'DET'), ('yellow', 'ADJ'), ('canoe', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1028205764_7e8df9a2ea.jpg,A man and child kayak through gentle waters .,"man, baby, kayak, water","POS: [('A', 'DET'), ('man', 'NOUN'), ('and', 'CCONJ'), ('child', 'NOUN'), ('kayak', 'NOUN'), ('through', 'ADP'), ('gentle', 'ADJ'), ('waters', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1028205764_7e8df9a2ea.jpg,A man and young boy ride in a yellow kayak .,"man, baby, kayak, water","POS: [('A', 'DET'), ('man', 'NOUN'), ('and', 'CCONJ'), ('young', 'ADJ'), ('boy', 'NOUN'), ('ride', 'VERB'), ('in', 'ADP'), ('a', 'DET'), ('yellow', 'ADJ'), ('kayak', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1028205764_7e8df9a2ea.jpg,Man and child in yellow kayak,"man, baby, kayak, water","POS: [('Man', 'NOUN'), ('and', 'CCONJ'), ('child', 'NOUN'), ('in', 'ADP'), ('yellow', 'ADJ'), ('kayak', 'NOUN')], Entities: []"
1030985833_b0902ea560.jpg,A black dog and a brown dog are jumping up to catch a red toy .,"dog, dog, toy","POS: [('A', 'DET'), ('black', 'ADJ'), ('dog', 'NOUN'), ('and', 'CCONJ'), ('a', 'DET'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('are', 'AUX'), ('jumping', 'VERB'), ('up', 'ADP'), ('to', 'PART'), ('catch', 'VERB'), ('a', 'DET'), ('red', 'ADJ'), ('toy', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1030985833_b0902ea560.jpg,A black dog and a brown dog play with a red toy on a courtyard .,"dog, dog, toy","POS: [('A', 'DET'), ('black', 'ADJ'), ('dog', 'NOUN'), ('and', 'CCONJ'), ('a', 'DET'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('play', 'VERB'), ('with', 'ADP'), ('a', 'DET'), ('red', 'ADJ'), ('toy', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('courtyard', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1030985833_b0902ea560.jpg,A brown and black lab are outside and the black lab is catching a toy in its mouth .,"dog, dog, toy","POS: [('A', 'DET'), ('brown', 'ADJ'), ('and', 'CCONJ'), ('black', 'ADJ'), ('lab', 'NOUN'), ('are', 'AUX'), ('outside', 'ADJ'), ('and', 'CCONJ'), ('the', 'DET'), ('black', 'ADJ'), ('lab', 'NOUN'), ('is', 'AUX'), ('catching', 'VERB'), ('a', 'DET'), ('toy', 'NOUN'), ('in', 'ADP'), ('its', 'PRON'), ('mouth', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1030985833_b0902ea560.jpg,Black dog snaps at red and black object as brown dog lunges .,"dog, dog, toy","POS: [('Black', 'ADJ'), ('dog', 'NOUN'), ('snaps', 'VERB'), ('at', 'ADP'), ('red', 'ADJ'), ('and', 'CCONJ'), ('black', 'ADJ'), ('object', 'NOUN'), ('as', 'ADP'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('lunges', 'NOUN'), ('.', 'PUNCT')], Entities: []"
1030985833_b0902ea560.jpg,The Chocolate Lab jumps too late to get the toy as the Black Lab captures it in the driveway .,"dog, dog, toy","POS: [('The', 'DET'), ('Chocolate', 'PROPN'), ('Lab', 'NOUN'), ('jumps', 'VERB'), ('too', 'ADV'), ('late', 'ADV'), ('to', 'PART'), ('get', 'VERB'), ('the', 'DET'), ('toy', 'NOUN'), ('as', 'SCONJ'), ('the', 'DET'), ('Black', 'PROPN'), ('Lab', 'PROPN'), ('captures', 'VERB'), ('it', 'PRON'), ('in', 'ADP'), ('the', 'DET'), ('driveway', 'NOUN'), ('.', 'PUNCT')], Entities: [('Chocolate', 'I-ORG'), ('Lab', 'I-ORG'), ('Black', 'I-ORG'), ('Lab', 'I-ORG')]"
103106960_e8a41d64f8.jpg,A boy with a stick kneeling in front of a goalie net,"boy, stick, kneeling, front, net","POS: [('A', 'DET'), ('boy', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('stick', 'NOUN'), ('kneeling', 'NOUN'), ('in', 'ADP'), ('front', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('goalie', 'ADJ'), ('net', 'NOUN')], Entities: []"
103106960_e8a41d64f8.jpg,A child in a red jacket playing street hockey guarding a goal .,"boy, stick, kneeling, front, net","POS: [('A', 'DET'), ('child', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('red', 'ADJ'), ('jacket', 'NOUN'), ('playing', 'VERB'), ('street', 'NOUN'), ('hockey', 'NOUN'), ('guarding', 'VERB'), ('a', 'DET'), ('goal', 'NOUN'), ('.', 'PUNCT')], Entities: []"
103106960_e8a41d64f8.jpg,A young kid playing the goalie in a hockey rink .,"boy, stick, kneeling, front, net","POS: [('A', 'DET'), ('young', 'ADJ'), ('kid', 'NOUN'), ('playing', 'VERB'), ('the', 'DET'), ('goalie', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('hockey', 'NOUN'), ('rink', 'NOUN'), ('.', 'PUNCT')], Entities: []"
103106960_e8a41d64f8.jpg,A young male kneeling in front of a hockey goal with a hockey stick in his right hand .,"boy, stick, kneeling, front, net","POS: [('A', 'DET'), ('young', 'ADJ'), ('male', 'NOUN'), ('kneeling', 'NOUN'), ('in', 'ADP'), ('front', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('hockey', 'NOUN'), ('goal', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('hockey', 'NOUN'), ('stick', 'NOUN'), ('in', 'ADP'), ('his', 'PRON'), ('right', 'ADJ'), ('hand', 'NOUN'), ('.', 'PUNCT')], Entities: []"
